name,audio_name,audio_path,image_name,image_path,label,predict,confidence,result
01_block2_32_82_TA_9,01_block2_32_82_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_32_82_TA_9.wav,01_block2_32_82_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_32_82_TA_9.png,,ta,0.9961420893669128,ta
01_block2_33_114_PA_1,01_block2_33_114_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_33_114_PA_1.wav,01_block2_33_114_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_33_114_PA_1.png,pa,pa,0.958062469959259,pa
01_block2_34_100_PA_2,01_block2_34_100_PA_2.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_34_100_PA_2.wav,01_block2_34_100_PA_2.png,/Users/hela/Code/pata/spectrograms/01_block2_34_100_PA_2.png,,pa,0.9830331206321716,pa
01_block2_35_124_PA_3,01_block2_35_124_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_35_124_PA_3.wav,01_block2_35_124_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_35_124_PA_3.png,,pa,0.9756858944892884,pa
01_block2_36_138_PA_4,01_block2_36_138_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_36_138_PA_4.wav,01_block2_36_138_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_36_138_PA_4.png,,pa,0.9871875047683716,pa
01_block2_37_153_TA_6,01_block2_37_153_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_37_153_TA_6.wav,01_block2_37_153_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_37_153_TA_6.png,ta,pa,0.5017711520195007,ta
01_block2_38_127_TA_7,01_block2_38_127_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_38_127_TA_7.wav,01_block2_38_127_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_38_127_TA_7.png,ta,ta,0.691185474395752,ta
01_block2_39_111_TA_8,01_block2_39_111_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_39_111_TA_8.wav,01_block2_39_111_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_39_111_TA_8.png,ta,,,ta
01_block2_3_92_PA_3,01_block2_3_92_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_3_92_PA_3.wav,01_block2_3_92_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_3_92_PA_3.png,,pa,0.980158030986786,pa
01_block2_40_140_TA_9,01_block2_40_140_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_40_140_TA_9.wav,01_block2_40_140_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_40_140_TA_9.png,ta,,,ta
01_block2_41_155_PA_1,01_block2_41_155_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_41_155_PA_1.wav,01_block2_41_155_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_41_155_PA_1.png,,pa,0.996730089187622,pa
01_block2_42_104_PA_2,01_block2_42_104_PA_2.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_42_104_PA_2.wav,01_block2_42_104_PA_2.png,/Users/hela/Code/pata/spectrograms/01_block2_42_104_PA_2.png,,pa,0.9891457557678224,pa
01_block2_43_145_PA_3,01_block2_43_145_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_43_145_PA_3.wav,01_block2_43_145_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_43_145_PA_3.png,,pa,0.9925526976585388,pa
01_block2_44_128_PA_4,01_block2_44_128_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_44_128_PA_4.wav,01_block2_44_128_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_44_128_PA_4.png,pa,pa,0.956876814365387,pa
01_block2_45_94_TA_6,01_block2_45_94_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_45_94_TA_6.wav,01_block2_45_94_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_45_94_TA_6.png,ta,,,ta
01_block2_46_135_TA_7,01_block2_46_135_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_46_135_TA_7.wav,01_block2_46_135_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_46_135_TA_7.png,ta,pa,0.7206276059150696,ta
01_block2_47_112_TA_8,01_block2_47_112_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_47_112_TA_8.wav,01_block2_47_112_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_47_112_TA_8.png,ta,,,ta
01_block2_48_118_TA_9,01_block2_48_118_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_48_118_TA_9.wav,01_block2_48_118_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_48_118_TA_9.png,ta,ta,0.8811664581298828,ta
01_block2_49_121_PA_1,01_block2_49_121_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_49_121_PA_1.wav,01_block2_49_121_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_49_121_PA_1.png,,pa,0.9801082015037536,pa
01_block2_4_93_PA_4,01_block2_4_93_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_4_93_PA_4.wav,01_block2_4_93_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_4_93_PA_4.png,pa,,,pa
01_block2_50_81_PA_2,01_block2_50_81_PA_2.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_50_81_PA_2.wav,01_block2_50_81_PA_2.png,/Users/hela/Code/pata/spectrograms/01_block2_50_81_PA_2.png,,pa,0.9813248515129088,pa
01_block2_51_152_PA_3,01_block2_51_152_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_51_152_PA_3.wav,01_block2_51_152_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_51_152_PA_3.png,,pa,0.9932623505592346,pa
01_block2_52_86_PA_4,01_block2_52_86_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_52_86_PA_4.wav,01_block2_52_86_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_52_86_PA_4.png,,pa,0.9864098429679872,pa
01_block2_53_156_TA_6,01_block2_53_156_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_53_156_TA_6.wav,01_block2_53_156_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_53_156_TA_6.png,ta,,,ta
01_block2_54_96_TA_7,01_block2_54_96_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_54_96_TA_7.wav,01_block2_54_96_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_54_96_TA_7.png,ta,,,ta
01_block2_55_144_TA_8,01_block2_55_144_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_55_144_TA_8.wav,01_block2_55_144_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_55_144_TA_8.png,ta,pa,0.8072158694267273,ta
01_block2_56_113_TA_9,01_block2_56_113_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_56_113_TA_9.wav,01_block2_56_113_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_56_113_TA_9.png,ta,,,ta
01_block2_57_91_PA_1,01_block2_57_91_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_57_91_PA_1.wav,01_block2_57_91_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_57_91_PA_1.png,,pa,0.9916485548019408,pa
01_block2_58_102_PA_2,01_block2_58_102_PA_2.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_58_102_PA_2.wav,01_block2_58_102_PA_2.png,/Users/hela/Code/pata/spectrograms/01_block2_58_102_PA_2.png,pa,,,pa
01_block2_59_159_PA_3,01_block2_59_159_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_59_159_PA_3.wav,01_block2_59_159_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_59_159_PA_3.png,,pa,0.9911842942237854,pa
01_block2_5_103_TA_6,01_block2_5_103_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_5_103_TA_6.wav,01_block2_5_103_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_5_103_TA_6.png,ta,,,ta
01_block2_60_146_PA_4,01_block2_60_146_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_60_146_PA_4.wav,01_block2_60_146_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_60_146_PA_4.png,pa,,,pa
01_block2_61_136_TA_6,01_block2_61_136_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_61_136_TA_6.wav,01_block2_61_136_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_61_136_TA_6.png,ta,,,ta
01_block2_62_95_TA_7,01_block2_62_95_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_62_95_TA_7.wav,01_block2_62_95_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_62_95_TA_7.png,ta,ta,0.8696818947792053,ta
01_block2_63_119_TA_8,01_block2_63_119_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_63_119_TA_8.wav,01_block2_63_119_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_63_119_TA_8.png,ta,ta,0.8103161454200745,ta
01_block2_64_148_TA_9,01_block2_64_148_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_64_148_TA_9.wav,01_block2_64_148_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_64_148_TA_9.png,ta,,,ta
01_block2_65_122_PA_1,01_block2_65_122_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_65_122_PA_1.wav,01_block2_65_122_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_65_122_PA_1.png,,pa,0.9715069532394408,pa
01_block2_66_133_PA_2,01_block2_66_133_PA_2.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_66_133_PA_2.wav,01_block2_66_133_PA_2.png,/Users/hela/Code/pata/spectrograms/01_block2_66_133_PA_2.png,,pa,0.9732214212417604,pa
01_block2_67_101_PA_3,01_block2_67_101_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_67_101_PA_3.wav,01_block2_67_101_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_67_101_PA_3.png,,pa,0.9970080256462096,pa
01_block2_68_150_PA_4,01_block2_68_150_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_68_150_PA_4.wav,01_block2_68_150_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_68_150_PA_4.png,pa,,,pa
01_block2_69_83_TA_6,01_block2_69_83_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_69_83_TA_6.wav,01_block2_69_83_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_69_83_TA_6.png,ta,pa,0.6786901950836182,ta
01_block2_6_87_TA_7,01_block2_6_87_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_6_87_TA_7.wav,01_block2_6_87_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_6_87_TA_7.png,,ta,0.9942702054977416,ta
01_block2_70_85_TA_7,01_block2_70_85_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_70_85_TA_7.wav,01_block2_70_85_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_70_85_TA_7.png,ta,ta,0.8920714259147644,ta
01_block2_71_89_TA_8,01_block2_71_89_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_71_89_TA_8.wav,01_block2_71_89_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_71_89_TA_8.png,,ta,0.9773083329200744,ta
01_block2_72_154_TA_9,01_block2_72_154_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_72_154_TA_9.wav,01_block2_72_154_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_72_154_TA_9.png,ta,ta,0.8980521559715271,ta
01_block2_73_84_PA_1,01_block2_73_84_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_73_84_PA_1.wav,01_block2_73_84_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_73_84_PA_1.png,,pa,0.9676506519317628,pa
01_block2_74_98_PA_2,01_block2_74_98_PA_2.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_74_98_PA_2.wav,01_block2_74_98_PA_2.png,/Users/hela/Code/pata/spectrograms/01_block2_74_98_PA_2.png,pa,,,pa
01_block2_75_117_PA_3,01_block2_75_117_PA_3.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_75_117_PA_3.wav,01_block2_75_117_PA_3.png,/Users/hela/Code/pata/spectrograms/01_block2_75_117_PA_3.png,pa,,,pa
01_block2_76_120_PA_4,01_block2_76_120_PA_4.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_76_120_PA_4.wav,01_block2_76_120_PA_4.png,/Users/hela/Code/pata/spectrograms/01_block2_76_120_PA_4.png,,pa,0.9892086386680604,pa
01_block2_77_131_TA_6,01_block2_77_131_TA_6.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_77_131_TA_6.wav,01_block2_77_131_TA_6.png,/Users/hela/Code/pata/spectrograms/01_block2_77_131_TA_6.png,,ta,0.9786659479141236,ta
01_block2_78_160_TA_7,01_block2_78_160_TA_7.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_78_160_TA_7.wav,01_block2_78_160_TA_7.png,/Users/hela/Code/pata/spectrograms/01_block2_78_160_TA_7.png,ta,ta,0.7769811153411865,ta
01_block2_79_105_TA_8,01_block2_79_105_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_79_105_TA_8.wav,01_block2_79_105_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_79_105_TA_8.png,ta,ta,0.94152569770813,ta
01_block2_7_129_TA_8,01_block2_7_129_TA_8.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_7_129_TA_8.wav,01_block2_7_129_TA_8.png,/Users/hela/Code/pata/spectrograms/01_block2_7_129_TA_8.png,ta,ta,0.8616312146186829,ta
01_block2_80_137_TA_9,01_block2_80_137_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_80_137_TA_9.wav,01_block2_80_137_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_80_137_TA_9.png,ta,ta,0.7908082604408264,ta
01_block2_8_106_TA_9,01_block2_8_106_TA_9.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_8_106_TA_9.wav,01_block2_8_106_TA_9.png,/Users/hela/Code/pata/spectrograms/01_block2_8_106_TA_9.png,ta,,,ta
01_block2_9_141_PA_1,01_block2_9_141_PA_1.wav,/Users/hela/Code/pata/Audio_data/01/01_block2_9_141_PA_1.wav,01_block2_9_141_PA_1.png,/Users/hela/Code/pata/spectrograms/01_block2_9_141_PA_1.png,pa,,,pa
02_block1_10_47_TA_2,02_block1_10_47_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_10_47_TA_2.wav,02_block1_10_47_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_10_47_TA_2.png,,ta,0.9997633099555968,ta
02_block1_11_21_TA_3,02_block1_11_21_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_11_21_TA_3.wav,02_block1_11_21_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_11_21_TA_3.png,ta,,,ta
02_block1_12_61_TA_4,02_block1_12_61_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_12_61_TA_4.wav,02_block1_12_61_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_12_61_TA_4.png,,ta,0.985507607460022,ta
02_block1_13_9_PA_6,02_block1_13_9_PA_6.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_13_9_PA_6.wav,02_block1_13_9_PA_6.png,/Users/hela/Code/pata/spectrograms/02_block1_13_9_PA_6.png,,pa,0.964976131916046,pa
02_block1_14_77_PA_7,02_block1_14_77_PA_7.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_14_77_PA_7.wav,02_block1_14_77_PA_7.png,/Users/hela/Code/pata/spectrograms/02_block1_14_77_PA_7.png,,pa,0.9704160094261168,pa
02_block1_15_28_PA_8,02_block1_15_28_PA_8.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_15_28_PA_8.wav,02_block1_15_28_PA_8.png,/Users/hela/Code/pata/spectrograms/02_block1_15_28_PA_8.png,,pa,0.9772562980651855,pa
02_block1_16_75_PA_9,02_block1_16_75_PA_9.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_16_75_PA_9.wav,02_block1_16_75_PA_9.png,/Users/hela/Code/pata/spectrograms/02_block1_16_75_PA_9.png,pa,,,pa
02_block1_17_62_TA_1,02_block1_17_62_TA_1.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_17_62_TA_1.wav,02_block1_17_62_TA_1.png,/Users/hela/Code/pata/spectrograms/02_block1_17_62_TA_1.png,,ta,0.9927746057510376,ta
02_block1_18_78_TA_2,02_block1_18_78_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_18_78_TA_2.wav,02_block1_18_78_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_18_78_TA_2.png,ta,ta,0.9359531402587892,ta
02_block1_19_45_TA_3,02_block1_19_45_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_19_45_TA_3.wav,02_block1_19_45_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_19_45_TA_3.png,,ta,0.9987465143203736,ta
02_block1_1_1_TA_1,02_block1_1_1_TA_1.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_1_1_TA_1.wav,02_block1_1_1_TA_1.png,/Users/hela/Code/pata/spectrograms/02_block1_1_1_TA_1.png,ta,,,ta
02_block1_20_26_TA_4,02_block1_20_26_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_20_26_TA_4.wav,02_block1_20_26_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_20_26_TA_4.png,ta,ta,0.8025290966033936,ta
02_block1_21_5_PA_6,02_block1_21_5_PA_6.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_21_5_PA_6.wav,02_block1_21_5_PA_6.png,/Users/hela/Code/pata/spectrograms/02_block1_21_5_PA_6.png,pa,,,pa
02_block1_22_58_PA_7,02_block1_22_58_PA_7.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_22_58_PA_7.wav,02_block1_22_58_PA_7.png,/Users/hela/Code/pata/spectrograms/02_block1_22_58_PA_7.png,pa,,,pa
02_block1_23_8_PA_8,02_block1_23_8_PA_8.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_23_8_PA_8.wav,02_block1_23_8_PA_8.png,/Users/hela/Code/pata/spectrograms/02_block1_23_8_PA_8.png,pa,pa,0.9457340240478516,pa
02_block1_24_3_PA_9,02_block1_24_3_PA_9.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_24_3_PA_9.wav,02_block1_24_3_PA_9.png,/Users/hela/Code/pata/spectrograms/02_block1_24_3_PA_9.png,,pa,0.984946608543396,pa
02_block1_25_13_TA_1,02_block1_25_13_TA_1.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_25_13_TA_1.wav,02_block1_25_13_TA_1.png,/Users/hela/Code/pata/spectrograms/02_block1_25_13_TA_1.png,,ta,0.998439610004425,ta
02_block1_26_59_TA_2,02_block1_26_59_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_26_59_TA_2.wav,02_block1_26_59_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_26_59_TA_2.png,ta,,,ta
02_block1_27_73_TA_3,02_block1_27_73_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_27_73_TA_3.wav,02_block1_27_73_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_27_73_TA_3.png,ta,ta,0.9348998665809632,ta
02_block1_28_30_TA_4,02_block1_28_30_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_28_30_TA_4.wav,02_block1_28_30_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_28_30_TA_4.png,ta,,,ta
02_block1_29_6_PA_6,02_block1_29_6_PA_6.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_29_6_PA_6.wav,02_block1_29_6_PA_6.png,/Users/hela/Code/pata/spectrograms/02_block1_29_6_PA_6.png,pa,,,pa
02_block1_2_35_TA_2,02_block1_2_35_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_2_35_TA_2.wav,02_block1_2_35_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_2_35_TA_2.png,,ta,0.994668185710907,ta
02_block1_30_80_PA_7,02_block1_30_80_PA_7.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_30_80_PA_7.wav,02_block1_30_80_PA_7.png,/Users/hela/Code/pata/spectrograms/02_block1_30_80_PA_7.png,,ta,0.9876167178153992,ta
02_block1_31_71_PA_8,02_block1_31_71_PA_8.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_31_71_PA_8.wav,02_block1_31_71_PA_8.png,/Users/hela/Code/pata/spectrograms/02_block1_31_71_PA_8.png,pa,,,pa
02_block1_32_39_PA_9,02_block1_32_39_PA_9.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_32_39_PA_9.wav,02_block1_32_39_PA_9.png,/Users/hela/Code/pata/spectrograms/02_block1_32_39_PA_9.png,,pa,0.9759731292724608,pa
02_block1_33_65_TA_1,02_block1_33_65_TA_1.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_33_65_TA_1.wav,02_block1_33_65_TA_1.png,/Users/hela/Code/pata/spectrograms/02_block1_33_65_TA_1.png,ta,ta,0.9353892207145692,ta
02_block1_34_34_TA_2,02_block1_34_34_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_34_34_TA_2.wav,02_block1_34_34_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_34_34_TA_2.png,,ta,0.9679809212684632,ta
02_block1_35_27_TA_3,02_block1_35_27_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_35_27_TA_3.wav,02_block1_35_27_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_35_27_TA_3.png,,ta,0.9954830408096312,ta
02_block1_36_69_TA_4,02_block1_36_69_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_36_69_TA_4.wav,02_block1_36_69_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_36_69_TA_4.png,,ta,0.9940641522407532,ta
02_block1_37_36_PA_6,02_block1_37_36_PA_6.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_37_36_PA_6.wav,02_block1_37_36_PA_6.png,/Users/hela/Code/pata/spectrograms/02_block1_37_36_PA_6.png,pa,,,pa
02_block1_38_55_PA_7,02_block1_38_55_PA_7.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_38_55_PA_7.wav,02_block1_38_55_PA_7.png,/Users/hela/Code/pata/spectrograms/02_block1_38_55_PA_7.png,,pa,0.9855318069458008,pa
02_block1_39_50_PA_8,02_block1_39_50_PA_8.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_39_50_PA_8.wav,02_block1_39_50_PA_8.png,/Users/hela/Code/pata/spectrograms/02_block1_39_50_PA_8.png,pa,,,pa
02_block1_3_51_TA_3,02_block1_3_51_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_3_51_TA_3.wav,02_block1_3_51_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_3_51_TA_3.png,,ta,0.987767457962036,ta
02_block1_40_66_PA_9,02_block1_40_66_PA_9.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_40_66_PA_9.wav,02_block1_40_66_PA_9.png,/Users/hela/Code/pata/spectrograms/02_block1_40_66_PA_9.png,,pa,0.9858108758926392,pa
02_block1_41_48_TA_1,02_block1_41_48_TA_1.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_41_48_TA_1.wav,02_block1_41_48_TA_1.png,/Users/hela/Code/pata/spectrograms/02_block1_41_48_TA_1.png,,ta,0.9981794357299804,ta
02_block1_42_76_TA_2,02_block1_42_76_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_42_76_TA_2.wav,02_block1_42_76_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_42_76_TA_2.png,ta,,,ta
02_block1_43_23_TA_3,02_block1_43_23_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_43_23_TA_3.wav,02_block1_43_23_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_43_23_TA_3.png,,pa,0.98297780752182,pa
02_block1_44_38_TA_4,02_block1_44_38_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_44_38_TA_4.wav,02_block1_44_38_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_44_38_TA_4.png,,ta,0.9913323521614076,ta
02_block1_45_72_PA_6,02_block1_45_72_PA_6.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_45_72_PA_6.wav,02_block1_45_72_PA_6.png,/Users/hela/Code/pata/spectrograms/02_block1_45_72_PA_6.png,,pa,0.971410870552063,pa
02_block1_46_17_PA_7,02_block1_46_17_PA_7.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_46_17_PA_7.wav,02_block1_46_17_PA_7.png,/Users/hela/Code/pata/spectrograms/02_block1_46_17_PA_7.png,,pa,0.9737182259559632,pa
02_block1_47_25_PA_8,02_block1_47_25_PA_8.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_47_25_PA_8.wav,02_block1_47_25_PA_8.png,/Users/hela/Code/pata/spectrograms/02_block1_47_25_PA_8.png,,pa,0.9755638241767884,pa
02_block1_48_15_PA_9,02_block1_48_15_PA_9.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_48_15_PA_9.wav,02_block1_48_15_PA_9.png,/Users/hela/Code/pata/spectrograms/02_block1_48_15_PA_9.png,,pa,0.9831114411354064,pa
02_block1_49_22_TA_1,02_block1_49_22_TA_1.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_49_22_TA_1.wav,02_block1_49_22_TA_1.png,/Users/hela/Code/pata/spectrograms/02_block1_49_22_TA_1.png,,ta,0.9830724000930786,ta
02_block1_4_64_TA_4,02_block1_4_64_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_4_64_TA_4.wav,02_block1_4_64_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_4_64_TA_4.png,ta,,,ta
02_block1_50_53_TA_2,02_block1_50_53_TA_2.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_50_53_TA_2.wav,02_block1_50_53_TA_2.png,/Users/hela/Code/pata/spectrograms/02_block1_50_53_TA_2.png,,ta,0.9919244647026062,ta
02_block1_51_29_TA_3,02_block1_51_29_TA_3.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_51_29_TA_3.wav,02_block1_51_29_TA_3.png,/Users/hela/Code/pata/spectrograms/02_block1_51_29_TA_3.png,,ta,0.9989155530929564,ta
02_block1_52_10_TA_4,02_block1_52_10_TA_4.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_52_10_TA_4.wav,02_block1_52_10_TA_4.png,/Users/hela/Code/pata/spectrograms/02_block1_52_10_TA_4.png,ta,,,ta
02_block1_53_7_PA_6,02_block1_53_7_PA_6.wav,/Users/hela/Code/pata/Audio_data/02/02_block1_53_7_PA_6.wav,02_block1_53_7_PA_6.png,/Users/hela/Code/pata/spectrograms/02_block1_53_7_PA_6.png,pa,,,pa
